t_s,state_kettle,power_kettle,state_fan,power_fan,state_beam_projector,power_beam_projector,state_laptop_charger,power_laptop_charger,state_minipc,power_minipc
4.383333333333334,1,1257.2834,0,0.0,0,0.0,1,38.7736,0,0.0
4.4,1,1259.8557,0,0.0,0,0.0,1,42.6782,0,0.0
4.416666666666667,1,1259.6992,0,0.0,0,0.0,1,39.8012,0,0.0
4.433333333333334,1,1259.3953,0,0.0,0,0.0,1,41.4298,0,0.0
4.45,1,1259.4507,0,0.0,0,0.0,1,40.3467,0,0.0
4.466666666666667,1,1257.6218,0,0.0,0,0.0,1,40.2553,0,0.0
4.483333333333333,1,1254.1127,0,0.0,0,0.0,1,45.1575,0,0.0
4.5,1,1257.5596,0,0.0,0,0.0,1,42.8865,0,0.0
4.516666666666667,1,1260.3961,0,0.0,0,0.0,1,42.2451,0,0.0
4.533333333333333,1,1260.0634,0,0.0,0,0.0,1,44.6549,0,0.0
4.55,1,1259.4449,0,0.0,0,0.0,1,44.7455,0,0.0
4.566666666666666,1,1258.3853,0,0.0,0,0.0,1,44.6611,0,0.0
4.583333333333333,1,1259.9749,0,0.0,0,0.0,1,45.5666,0,0.0
4.6,1,1260.1061,0,0.0,0,0.0,1,45.5631,0,0.0
4.616666666666666,1,1259.908,0,0.0,0,0.0,1,49.6697,0,0.0
4.633333333333334,1,1258.8657,0,0.0,0,0.0,1,48.5723,0,0.0
4.65,1,1257.1891,0,0.0,0,0.0,1,47.6902,0,0.0
4.666666666666667,1,1255.7496,0,0.0,0,0.0,1,49.2649,0,0.0
4.683333333333334,1,1258.0317,0,0.0,0,0.0,1,53.7188,0,0.0
4.7,1,1259.4413,0,0.0,0,0.0,1,52.615,0,0.0
4.716666666666667,1,1258.584,0,0.0,0,0.0,1,50.5415,0,0.0
4.733333333333333,1,1259.1013,0,0.0,0,0.0,1,49.1839,0,0.0
4.75,1,1259.0494,0,0.0,0,0.0,1,48.9897,0,0.0
4.766666666666667,1,1257.0255,0,0.0,0,0.0,1,47.8318,0,0.0
4.783333333333333,1,1254.8214,0,0.0,0,0.0,1,45.9476,0,0.0
4.8,1,1256.0316,0,0.0,0,0.0,1,42.7175,0,0.0
4.816666666666666,1,1259.043,0,0.0,0,0.0,1,43.6347,0,0.0
4.833333333333333,1,1259.4978,0,0.0,0,0.0,1,39.2067,0,0.0
4.85,1,1259.1562,0,0.0,0,0.0,1,39.2266,0,0.0
4.866666666666666,1,1258.9775,0,0.0,0,0.0,1,40.9325,0,0.0
4.883333333333334,1,1257.2817,0,0.0,0,0.0,1,39.9892,0,0.0
4.9,1,1255.683,0,0.0,0,0.0,1,42.2834,0,0.0
4.916666666666667,1,1255.879,0,0.0,0,0.0,1,52.6653,0,0.0
4.933333333333334,1,1258.6342,0,0.0,0,0.0,1,50.1877,0,0.0
4.95,1,1259.0164,0,0.0,0,0.0,1,60.4761,0,0.0
4.966666666666667,1,1259.1918,0,0.0,0,0.0,1,49.6231,0,0.0
4.983333333333333,1,1259.0413,0,0.0,0,0.0,1,48.9788,0,0.0
5.0,1,1258.8202,0,0.0,0,0.0,1,46.2333,0,0.0
5.016666666666667,1,1258.6704,0,0.0,0,0.0,1,46.201,0,0.0
5.033333333333333,1,1258.205,0,0.0,0,0.0,1,42.3318,0,0.0
5.05,1,1258.3361,0,0.0,0,0.0,1,51.8566,0,0.0
5.066666666666666,1,1256.5128,0,0.0,0,0.0,1,44.0558,0,0.0
5.083333333333333,1,1256.2897,0,0.0,0,0.0,1,42.1678,0,0.0
5.1,1,1257.7172,0,0.0,0,0.0,1,46.4759,0,0.0
5.116666666666666,1,1259.4441,0,0.0,0,0.0,1,46.3426,0,0.0
5.133333333333334,1,1259.7712,0,0.0,0,0.0,1,53.5975,0,0.0
5.15,1,1259.9084,0,0.0,0,0.0,1,44.7993,0,0.0
5.166666666666667,1,1257.8834,0,0.0,0,0.0,1,43.6231,0,0.0
5.183333333333334,1,1256.0928,0,0.0,0,0.0,1,39.0425,0,0.0
5.2,1,1257.0443,0,0.0,0,0.0,1,40.0616,0,0.0
5.216666666666667,1,1259.0714,0,0.0,0,0.0,1,38.9522,0,0.0
5.233333333333333,1,1258.764,0,0.0,0,0.0,1,38.9206,0,0.0
5.25,1,1259.5166,0,0.0,0,0.0,1,46.4435,0,0.0
5.266666666666667,1,1258.6892,0,0.0,0,0.0,1,48.8065,0,0.0
5.283333333333333,1,1255.6746,0,0.0,0,0.0,1,43.4497,0,0.0
5.3,1,1255.4186,0,0.0,0,0.0,1,40.2905,0,0.0
5.316666666666666,1,1258.1569,0,0.0,0,0.0,1,41.6762,0,0.0
5.333333333333333,1,1258.8951,0,0.0,0,0.0,1,39.986,0,0.0
5.35,1,1259.2716,0,0.0,0,0.0,1,38.8776,0,0.0
5.366666666666666,1,1259.4459,0,0.0,0,0.0,1,39.5778,0,0.0
5.383333333333334,1,1259.6254,0,0.0,0,0.0,1,38.0631,0,0.0
5.4,1,1257.329,0,0.0,0,0.0,1,40.8382,0,0.0
5.416666666666667,1,1255.8302,0,0.0,0,0.0,1,38.9495,0,0.0
5.433333333333334,1,1256.4276,0,0.0,0,0.0,1,39.164,0,0.0
5.45,1,1259.0242,0,0.0,0,0.0,1,38.7106,0,0.0
5.466666666666667,1,1259.4858,0,0.0,0,0.0,1,38.4943,0,0.0
5.483333333333333,1,1256.9327,0,0.0,0,0.0,1,40.2458,0,0.0
5.5,1,1256.3097,0,0.0,0,0.0,1,40.8807,0,0.0
5.516666666666667,1,1256.1573,0,0.0,0,0.0,1,40.3996,0,0.0
5.533333333333333,1,1253.5125,0,0.0,0,0.0,1,38.2482,0,0.0
5.55,1,1252.8872,0,0.0,0,0.0,1,39.6114,0,0.0
5.566666666666666,1,1258.3105,0,0.0,0,0.0,1,40.7397,0,0.0
5.583333333333333,1,1258.6232,0,0.0,0,0.0,1,40.4338,0,0.0
5.6,1,1259.043,0,0.0,0,0.0,1,40.6435,0,0.0
5.616666666666666,1,1258.9165,0,0.0,0,0.0,1,41.0605,0,0.0
5.633333333333334,1,1259.58,0,0.0,0,0.0,1,43.5742,0,0.0
5.65,1,1259.4312,0,0.0,0,0.0,1,43.3152,0,0.0
5.666666666666667,1,1258.551,0,0.0,0,0.0,1,42.2832,0,0.0
5.683333333333334,1,1257.3901,0,0.0,0,0.0,1,43.645,0,0.0
5.7,1,1257.7446,0,0.0,0,0.0,1,42.8674,0,0.0
5.716666666666667,1,1255.8724,0,0.0,0,0.0,1,40.7748,0,0.0
5.733333333333333,1,1256.446,0,0.0,0,0.0,1,39.0442,0,0.0
5.75,1,1258.2063,0,0.0,0,0.0,1,40.9535,0,0.0
5.766666666666667,1,1258.7693,0,0.0,0,0.0,1,51.4614,0,0.0
